time,voltage
7.4765,2.294
7.477,2.288
7.4775,2.282
7.478,2.276
7.4785,2.269
7.479,2.263
7.4795,2.257
7.48,2.251
7.4805,2.244
7.481,2.238
7.4815,2.232
7.482,2.226
7.4825,2.219
7.483,2.213
7.4835,2.207
7.484,2.201
7.4845,2.194
7.485,2.188
7.4855,2.182
7.486,2.176
7.4865,2.169
7.487,2.163
7.4875,2.157
7.488,2.151
7.4885,2.144
7.489,2.138
7.4895,2.132
7.49,2.126
7.4905,2.119
7.491,2.113
7.4915,2.107
7.492,2.1
7.4925,2.094
7.493,2.088
7.4935,2.082
7.494,2.075
7.4945,2.069
7.495,2.063
7.4955,2.057
7.496,2.05
7.4965,2.044
7.497,2.038
7.4975,2.031
7.498,2.025
7.4985,2.019
7.499,2.013
7.4995,2.006
7.5,2.0
7.5005,1.994
7.501,1.987
7.5015,1.981
7.502,1.975
7.5025,1.969
7.503,1.962
7.5035,1.956
7.504,1.95
7.5045,1.943
7.505,1.937
7.5055,1.931
7.506,1.925
7.5065,1.918
7.507,1.912
7.5075,1.906
7.508,1.9
7.5085,1.893
7.509,1.887
7.5095,1.881
7.51,1.874
7.5105,1.868
7.511,1.862
7.5115,1.856
7.512,1.849
7.5125,1.843
7.513,1.837
7.5135,1.831
7.514,1.824
7.5145,1.818
7.515,1.812
7.5155,1.806
7.516,1.799
7.5165,1.793
7.517,1.787
7.5175,1.781
7.518,1.774
7.5185,1.768
7.519,1.762
7.5195,1.756
7.52,1.749
7.5205,1.743
7.521,1.737
7.5215,1.731
7.522,1.724
7.5225,1.718
7.523,1.712
7.5235,1.706
7.524,1.7
7.5245,1.693
7.525,1.687
7.5255,1.681
7.526,1.675
7.5265,1.669
7.527,1.662
7.5275,1.656
7.528,1.65
7.5285,1.644
7.529,1.638
7.5295,1.631
7.53,1.625
7.5305,1.619
7.531,1.613
7.5315,1.607
7.532,1.601
7.5325,1.594
7.533,1.588
7.5335,1.582
7.534,1.576
7.5345,1.57
7.535,1.564
7.5355,1.558
7.536,1.551
7.5365,1.545
7.537,1.539
7.5375,1.533
7.538,1.527
7.5385,1.521
7.539,1.515
7.5395,1.509
7.54,1.503
7.5405,1.497
7.541,1.49
7.5415,1.484
7.542,1.478
7.5425,1.472
7.543,1.466
7.5435,1.46
7.544,1.454
7.5445,1.448
7.545,1.442
7.5455,1.436
7.546,1.43
7.5465,1.424
7.547,1.418
7.5475,1.412
7.548,1.406
7.5485,1.4
7.549,1.394
7.5495,1.388
7.55,1.382
7.5505,1.376
7.551,1.37
7.5515,1.364
7.552,1.358
7.5525,1.352
7.553,1.346
7.5535,1.34
7.554,1.334
7.5545,1.328
7.555,1.323
7.5555,1.317
7.556,1.311
7.5565,1.305
7.557,1.299
7.5575,1.293
7.558,1.287
7.5585,1.281
7.559,1.275
7.5595,1.27
7.56,1.264
7.5605,1.258
7.561,1.252
7.5615,1.246
7.562,1.24
7.5625,1.235
7.563,1.229
7.5635,1.223
7.564,1.217
7.5645,1.211
7.565,1.206
7.5655,1.2
7.566,1.194
7.5665,1.188
7.567,1.183
7.5675,1.177
7.568,1.171
7.5685,1.166
7.569,1.16
7.5695,1.154
7.57,1.148
7.5705,1.143
7.571,1.137
7.5715,1.131
7.572,1.126
7.5725,1.12
7.573,1.114
7.5735,1.109
7.574,1.103
7.5745,1.098
7.575,1.092
7.5755,1.086
7.576,1.081
7.5765,1.075
7.577,1.07
7.5775,1.064
7.578,1.059
7.5785,1.053
7.579,1.048
7.5795,1.042
7.58,1.036
7.5805,1.031
7.581,1.025
7.5815,1.02
7.582,1.015
7.5825,1.009
7.583,1.004
7.5835,0.998
7.584,0.993
7.5845,0.987
7.585,0.982
7.5855,0.977
7.586,0.971
7.5865,0.966
7.587,0.96
7.5875,0.955
7.588,0.95
7.5885,0.944
7.589,0.939
7.5895,0.934
7.59,0.928
7.5905,0.923
7.591,0.918
7.5915,0.912
7.592,0.907
7.5925,0.902
7.593,0.897
7.5935,0.891
7.594,0.886
7.5945,0.881
7.595,0.876
7.5955,0.871
7.596,0.865
7.5965,0.86
7.597,0.855
7.5975,0.85
7.598,0.845
7.5985,0.84
7.599,0.835
7.5995,0.83
7.6,0.824
7.6005,0.819
7.601,0.814
7.6015,0.809
7.602,0.804
7.6025,0.799
7.603,0.794
7.6035,0.789
7.604,0.784
7.6045,0.779
7.605,0.774
7.6055,0.769
7.606,0.764
7.6065,0.759
7.607,0.754
7.6075,0.75
7.608,0.745
7.6085,0.74
7.609,0.735
7.6095,0.73
7.61,0.725
7.6105,0.72
7.611,0.715
7.6115,0.711
7.612,0.706
7.6125,0.701
7.613,0.696
7.6135,0.692
7.614,0.687
7.6145,0.682
7.615,0.677
7.6155,0.673
7.616,0.668
7.6165,0.663
7.617,0.659
7.6175,0.654
7.618,0.649
7.6185,0.645
7.619,0.64
7.6195,0.635
7.62,0.631
7.6205,0.626
7.621,0.622
7.6215,0.617
7.622,0.613
7.6225,0.608
7.623,0.604
7.6235,0.599
7.624,0.595
7.6245,0.59
7.625,0.586
7.6255,0.581
7.626,0.577
7.6265,0.573
7.627,0.568
7.6275,0.564
7.628,0.559
7.6285,0.555
7.629,0.551
7.6295,0.546
7.63,0.542
7.6305,0.538
7.631,0.533
7.6315,0.529
7.632,0.525
7.6325,0.521
7.633,0.517
7.6335,0.512
7.634,0.508
7.6345,0.504
7.635,0.5
7.6355,0.496
7.636,0.491
7.6365,0.487
7.637,0.483
7.6375,0.479
7.638,0.475
7.6385,0.471
7.639,0.467
7.6395,0.463
7.64,0.459
7.6405,0.455
7.641,0.451
7.6415,0.447
7.642,0.443
7.6425,0.439
7.643,0.435
7.6435,0.431
7.644,0.427
7.6445,0.424
7.645,0.42
7.6455,0.416
7.646,0.412
7.6465,0.408
7.647,0.404
7.6475,0.401
7.648,0.397
7.6485,0.393
7.649,0.389
7.6495,0.386
7.65,0.382
7.6505,0.378
7.651,0.375
7.6515,0.371
7.652,0.367
7.6525,0.364
7.653,0.36
7.6535,0.357
7.654,0.353
7.6545,0.349
7.655,0.346
7.6555,0.342
7.656,0.339
7.6565,0.335
7.657,0.332
7.6575,0.328
7.658,0.325
7.6585,0.322
7.659,0.318
7.6595,0.315
7.66,0.311
7.6605,0.308
7.661,0.305
7.6615,0.301
7.662,0.298
7.6625,0.295
7.663,0.291
7.6635,0.288
7.664,0.285
7.6645,0.282
7.665,0.279
7.6655,0.275
7.666,0.272
7.6665,0.269
7.667,0.266
7.6675,0.263
7.668,0.26
7.6685,0.257
7.669,0.253
7.6695,0.25
7.67,0.247
7.6705,0.244
7.671,0.241
7.6715,0.238
7.672,0.235
7.6725,0.232
7.673,0.23
7.6735,0.227
7.674,0.224
7.6745,0.221
7.675,0.218
7.6755,0.215
7.676,0.212
7.6765,0.21
7.677,0.207
7.6775,0.204
7.678,0.201
7.6785,0.198
7.679,0.196
7.6795,0.193
7.68,0.19
7.6805,0.188
7.681,0.185
7.6815,0.182
7.682,0.18
7.6825,0.177
7.683,0.175
7.6835,0.172
7.684,0.17
7.6845,0.167
7.685,0.164
7.6855,0.162
7.686,0.16
7.6865,0.157
7.687,0.155
7.6875,0.152
7.688,0.15
7.6885,0.147
7.689,0.145
7.6895,0.143
7.69,0.14
7.6905,0.138
7.691,0.136
7.6915,0.134
7.692,0.131
7.6925,0.129
7.693,0.127
7.6935,0.125
7.694,0.123
7.6945,0.12
7.695,0.118
7.6955,0.116
7.696,0.114
7.6965,0.112
7.697,0.11
7.6975,0.108
7.698,0.106
7.6985,0.104
7.699,0.102
7.6995,0.1
7.7,0.098
7.7005,0.096
7.701,0.094
7.7015,0.092
7.702,0.09
7.7025,0.088
7.703,0.087
7.7035,0.085
7.704,0.083
7.7045,0.081
7.705,0.079
7.7055,0.078
7.706,0.076
7.7065,0.074
7.707,0.073
7.7075,0.071
7.708,0.069
7.7085,0.068
7.709,0.066
7.7095,0.064
7.71,0.063
7.7105,0.061
7.711,0.06
7.7115,0.058
7.712,0.057
7.7125,0.055
7.713,0.054
7.7135,0.052
7.714,0.051
7.7145,0.05
7.715,0.048
7.7155,0.047
7.716,0.045
7.7165,0.044
7.717,0.043
7.7175,0.042
7.718,0.04
7.7185,0.039
7.719,0.038
7.7195,0.037
7.72,0.035
7.7205,0.034
7.721,0.033
7.7215,0.032
7.722,0.031
7.7225,0.03
7.723,0.029
7.7235,0.028
7.724,0.027
7.7245,0.026
7.725,0.025
7.7255,0.024
7.726,0.023
7.7265,0.022
7.727,0.021
7.7275,0.02
7.728,0.019
7.7285,0.018
7.729,0.017
7.7295,0.017
7.73,0.016
7.7305,0.015
7.731,0.014
7.7315,0.013
7.732,0.013
7.7325,0.012
7.733,0.011
7.7335,0.011
7.734,0.01
7.7345,0.009
7.735,0.009
7.7355,0.008
7.736,0.008
7.7365,0.007
7.737,0.007
7.7375,0.006
7.738,0.006
7.7385,0.005
7.739,0.005
7.7395,0.004
7.74,0.004
7.7405,0.004
7.741,0.003
7.7415,0.003
7.742,0.003
7.7425,0.002
7.743,0.002
7.7435,0.002
7.744,0.001
7.7445,0.001
7.745,0.001
7.7455,0.001
7.746,0.001
7.7465,0.0
7.747,0.0
7.7475,0.0
7.748,0.0
7.7485,0.0
7.749,0.0
7.7495,0.0
7.75,0.0
7.7505,0.0
7.751,0.0
7.7515,0.0
7.752,0.0
7.7525,0.0
7.753,0.0
7.7535,0.0
7.754,0.001
7.7545,0.001
7.755,0.001
7.7555,0.001
7.756,0.001
7.7565,0.002
7.757,0.002
7.7575,0.002
7.758,0.003
7.7585,0.003
7.759,0.003
7.7595,0.004
7.76,0.004
7.7605,0.004
7.761,0.005
7.7615,0.005
7.762,0.006
7.7625,0.006
7.763,0.007
7.7635,0.007
7.764,0.008
7.7645,0.008
7.765,0.009
7.7655,0.009
7.766,0.01
7.7665,0.011
7.767,0.011
7.7675,0.012
7.768,0.013
7.7685,0.013
7.769,0.014
7.7695,0.015
7.77,0.016
7.7705,0.017
7.771,0.017
7.7715,0.018
7.772,0.019
7.7725,0.02
7.773,0.021
7.7735,0.022
7.774,0.023
7.7745,0.024
7.775,0.025
7.7755,0.026
7.776,0.027
7.7765,0.028
7.777,0.029
7.7775,0.03
7.778,0.031
7.7785,0.032
7.779,0.033
7.7795,0.034
7.78,0.035
7.7805,0.037
7.781,0.038
7.7815,0.039
7.782,0.04
7.7825,0.042
7.783,0.043
7.7835,0.044
7.784,0.045
7.7845,0.047
7.785,0.048
7.7855,0.05
7.786,0.051
7.7865,0.052
7.787,0.054
7.7875,0.055
7.788,0.057
7.7885,0.058
7.789,0.06
7.7895,0.061
7.79,0.063
7.7905,0.064
7.791,0.066
7.7915,0.068
7.792,0.069
7.7925,0.071
7.793,0.073
7.7935,0.074
7.794,0.076
7.7945,0.078
7.795,0.079
7.7955,0.081
7.796,0.083
7.7965,0.085
7.797,0.087
7.7975,0.088
7.798,0.09
7.7985,0.092
7.799,0.094
7.7995,0.096
7.8,0.098
7.8005,0.1
7.801,0.102
7.8015,0.104
7.802,0.106
7.8025,0.108
7.803,0.11
7.8035,0.112
7.804,0.114
7.8045,0.116
7.805,0.118
7.8055,0.12
7.806,0.123
7.8065,0.125
7.807,0.127
7.8075,0.129
7.808,0.131
7.8085,0.134
7.809,0.136
7.8095,0.138
7.81,0.14
7.8105,0.143
7.811,0.145
7.8115,0.147
7.812,0.15
7.8125,0.152
7.813,0.155
7.8135,0.157
7.814,0.16
7.8145,0.162
7.815,0.164
7.8155,0.167
7.816,0.17
7.8165,0.172
7.817,0.175
7.8175,0.177
7.818,0.18
7.8185,0.182
7.819,0.185
7.8195,0.188
7.82,0.19
7.8205,0.193
7.821,0.196
7.8215,0.198
7.822,0.201
7.8225,0.204
7.823,0.207
7.8235,0.21
7.824,0.212
7.8245,0.215
7.825,0.218
7.8255,0.221
7.826,0.224
7.8265,0.227
7.827,0.23
7.8275,0.232
7.828,0.235
7.8285,0.238
7.829,0.241
7.8295,0.244
7.83,0.247
7.8305,0.25
7.831,0.253
7.8315,0.257
7.832,0.26
7.8325,0.263
7.833,0.266
7.8335,0.269
7.834,0.272
7.8345,0.275
7.835,0.279
7.8355,0.282
7.836,0.285
7.8365,0.288
7.837,0.291
7.8375,0.295
7.838,0.298
7.8385,0.301
7.839,0.305
7.8395,0.308
7.84,0.311
7.8405,0.315
7.841,0.318
7.8415,0.322
7.842,0.325
7.8425,0.328
7.843,0.332
7.8435,0.335
7.844,0.339
7.8445,0.342
7.845,0.346
7.8455,0.349
7.846,0.353
7.8465,0.357
7.847,0.36
7.8475,0.364
7.848,0.367
7.8485,0.371
7.849,0.375
7.8495,0.378
7.85,0.382
7.8505,0.386
7.851,0.389
7.8515,0.393
7.852,0.397
7.8525,0.401
7.853,0.404
7.8535,0.408
7.854,0.412
7.8545,0.416
7.855,0.42
7.8555,0.424
7.856,0.427
7.8565,0.431
7.857,0.435
7.8575,0.439
7.858,0.443
7.8585,0.447
7.859,0.451
7.8595,0.455
7.86,0.459
7.8605,0.463
7.861,0.467
7.8615,0.471
7.862,0.475
7.8625,0.479
7.863,0.483
7.8635,0.487
7.864,0.491
7.8645,0.496
7.865,0.5
7.8655,0.504
7.866,0.508
7.8665,0.512
7.867,0.517
7.8675,0.521
7.868,0.525
7.8685,0.529
7.869,0.533
7.8695,0.538
7.87,0.542
7.8705,0.546
7.871,0.551
7.8715,0.555
7.872,0.559
7.8725,0.564
7.873,0.568
7.8735,0.573
7.874,0.577
7.8745,0.581
7.875,0.586
7.8755,0.59
7.876,0.595
7.8765,0.599
7.877,0.604
7.8775,0.608
7.878,0.613
7.8785,0.617
7.879,0.622
7.8795,0.626
7.88,0.631
7.8805,0.635
7.881,0.64
7.8815,0.645
7.882,0.649
7.8825,0.654
7.883,0.659
7.8835,0.663
7.884,0.668
7.8845,0.673
7.885,0.677
7.8855,0.682
7.886,0.687
7.8865,0.692
7.887,0.696
7.8875,0.701
7.888,0.706
7.8885,0.711
7.889,0.715
7.8895,0.72
7.89,0.725
7.8905,0.73
7.891,0.735
7.8915,0.74
7.892,0.745
7.8925,0.75
7.893,0.754
7.8935,0.759
7.894,0.764
7.8945,0.769
7.895,0.774
7.8955,0.779
7.896,0.784
7.8965,0.789
7.897,0.794
7.8975,0.799
7.898,0.804
7.8985,0.809
7.899,0.814
7.8995,0.819
7.9,0.824
7.9005,0.83
7.901,0.835
7.9015,0.84
7.902,0.845
7.9025,0.85
7.903,0.855
7.9035,0.86
7.904,0.865
7.9045,0.871
7.905,0.876
7.9055,0.881
7.906,0.886
7.9065,0.891
7.907,0.897
7.9075,0.902
7.908,0.907
7.9085,0.912
7.909,0.918
7.9095,0.923
7.91,0.928
7.9105,0.934
7.911,0.939
7.9115,0.944
7.912,0.95
7.9125,0.955
7.913,0.96
7.9135,0.966
7.914,0.971
7.9145,0.977
7.915,0.982
7.9155,0.987
7.916,0.993
7.9165,0.998
7.917,1.004
7.9175,1.009
7.918,1.015
7.9185,1.02
7.919,1.025
7.9195,1.031
7.92,1.036
7.9205,1.042
7.921,1.048
7.9215,1.053
7.922,1.059
7.9225,1.064
7.923,1.07
7.9235,1.075
7.924,1.081
7.9245,1.086
7.925,1.092
7.9255,1.098
7.926,1.103
7.9265,1.109
7.927,1.114
7.9275,1.12
7.928,1.126
7.9285,1.131
7.929,1.137
7.9295,1.143
7.93,1.148
7.9305,1.154
7.931,1.16
7.9315,1.166
7.932,1.171
7.9325,1.177
7.933,1.183
7.9335,1.188
7.934,1.194
7.9345,1.2
7.935,1.206
7.9355,1.211
7.936,1.217
7.9365,1.223
7.937,1.229
7.9375,1.235
7.938,1.24
7.9385,1.246
7.939,1.252
7.9395,1.258
7.94,1.264
7.9405,1.27
7.941,1.275
7.9415,1.281
7.942,1.287
7.9425,1.293
7.943,1.299
7.9435,1.305
7.944,1.311
7.9445,1.317
7.945,1.323
7.9455,1.328
7.946,1.334
7.9465,1.34
7.947,1.346
7.9475,1.352
7.948,1.358
7.9485,1.364
7.949,1.37
7.9495,1.376
7.95,1.382
7.9505,1.388
7.951,1.394
7.9515,1.4
7.952,1.406
7.9525,1.412
7.953,1.418
7.9535,1.424
7.954,1.43
7.9545,1.436
7.955,1.442
7.9555,1.448
7.956,1.454
7.9565,1.46
7.957,1.466
7.9575,1.472
7.958,1.478
7.9585,1.484
7.959,1.49
7.9595,1.497
7.96,1.503
7.9605,1.509
7.961,1.515
7.9615,1.521
7.962,1.527
7.9625,1.533
7.963,1.539
7.9635,1.545
7.964,1.551
7.9645,1.558
7.965,1.564
7.9655,1.57
7.966,1.576
7.9665,1.582
7.967,1.588
7.9675,1.594
7.968,1.601
7.9685,1.607
7.969,1.613
7.9695,1.619
7.97,1.625
7.9705,1.631
7.971,1.638
7.9715,1.644
7.972,1.65
7.9725,1.656
7.973,1.662
7.9735,1.669
7.974,1.675
7.9745,1.681
7.975,1.687
7.9755,1.693
7.976,1.7
7.9765,1.706
7.977,1.712
7.9775,1.718
7.978,1.724
7.9785,1.731
7.979,1.737
7.9795,1.743
7.98,1.749
7.9805,1.756
7.981,1.762
7.9815,1.768
7.982,1.774
7.9825,1.781
7.983,1.787
7.9835,1.793
7.984,1.799
7.9845,1.806
7.985,1.812
7.9855,1.818
7.986,1.824
7.9865,1.831
7.987,1.837
7.9875,1.843
7.988,1.849
7.9885,1.856
7.989,1.862
7.9895,1.868
7.99,1.874
7.9905,1.881
7.991,1.887
7.9915,1.893
7.992,1.9
7.9925,1.906
7.993,1.912
7.9935,1.918
7.994,1.925
7.9945,1.931
7.995,1.937
7.9955,1.943
7.996,1.95
7.9965,1.956
7.997,1.962
7.9975,1.969
7.998,1.975
7.9985,1.981
7.999,1.987
7.9995,1.994
8.0,2.0
8.0005,2.006
8.001,2.013
8.0015,2.019
8.002,2.025
8.0025,2.031
8.003,2.038
8.0035,2.044
8.004,2.05
8.0045,2.057
8.005,2.063
8.0055,2.069
8.006,2.075
8.0065,2.082
8.007,2.088
8.0075,2.094
8.008,2.1
8.0085,2.107
8.009,2.113
8.0095,2.119
8.01,2.126
8.0105,2.132
8.011,2.138
8.0115,2.144
8.012,2.151
8.0125,2.157
8.013,2.163
8.0135,2.169
8.014,2.176
8.0145,2.182
8.015,2.188
8.0155,2.194
8.016,2.201
8.0165,2.207
8.017,2.213
8.0175,2.219
8.018,2.226
8.0185,2.232
8.019,2.238
8.0195,2.244
8.02,2.251
8.0205,2.257
8.021,2.263
8.0215,2.269
8.022,2.276
8.0225,2.282
8.023,2.288
8.0235,2.294
8.024,2.3
8.0245,2.307
8.025,2.313
8.0255,2.319
8.026,2.325
8.0265,2.331
8.027,2.338
8.0275,2.344
8.028,2.35
8.0285,2.356
8.029,2.362
8.0295,2.369
8.03,2.375
8.0305,2.381
8.031,2.387
8.0315,2.393
8.032,2.399
8.0325,2.406
8.033,2.412
8.0335,2.418
8.034,2.424
8.0345,2.43
8.035,2.436
8.0355,2.442
8.036,2.449
8.0365,2.455
8.037,2.461
8.0375,2.467
8.038,2.473
8.0385,2.479
8.039,2.485
8.0395,2.491
8.04,2.497
8.0405,2.503
8.041,2.51
8.0415,2.516
8.042,2.522
8.0425,2.528
8.043,2.534
8.0435,2.54
8.044,2.546
8.0445,2.552
8.045,2.558
8.0455,2.564
8.046,2.57
8.0465,2.576
8.047,2.582
8.0475,2.588
8.048,2.594
8.0485,2.6
8.049,2.606
8.0495,2.612
8.05,2.618
8.0505,2.624
8.051,2.63
8.0515,2.636
8.052,2.642
8.0525,2.648
8.053,2.654
8.0535,2.66
8.054,2.666
8.0545,2.672
8.055,2.677
8.0555,2.683
8.056,2.689
8.0565,2.695
8.057,2.701
8.0575,2.707
8.058,2.713
8.0585,2.719
8.059,2.725
8.0595,2.73
8.06,2.736
8.0605,2.742
8.061,2.748
8.0615,2.754
8.062,2.76
8.0625,2.765
8.063,2.771
8.0635,2.777
8.064,2.783
8.0645,2.789
8.065,2.794
8.0655,2.8
8.066,2.806
8.0665,2.812
8.067,2.817
8.0675,2.823
8.068,2.829
8.0685,2.834
8.069,2.84
8.0695,2.846
8.07,2.852
8.0705,2.857
8.071,2.863
8.0715,2.869
8.072,2.874
8.0725,2.88
8.073,2.886
8.0735,2.891
8.074,2.897
8.0745,2.902
8.075,2.908
8.0755,2.914
8.076,2.919
8.0765,2.925
8.077,2.93
8.0775,2.936
8.078,2.941
8.0785,2.947
8.079,2.952
8.0795,2.958
8.08,2.964
8.0805,2.969
8.081,2.975
8.0815,2.98
8.082,2.985
8.0825,2.991
8.083,2.996
8.0835,3.002
8.084,3.007
8.0845,3.013
8.085,3.018
8.0855,3.023
8.086,3.029
8.0865,3.034
8.087,3.04
8.0875,3.045
8.088,3.05
8.0885,3.056
8.089,3.061
8.0895,3.066
8.09,3.072
8.0905,3.077
8.091,3.082
8.0915,3.088
8.092,3.093
8.0925,3.098
8.093,3.103
8.0935,3.109
8.094,3.114
8.0945,3.119
8.095,3.124
8.0955,3.129
8.096,3.135
8.0965,3.14
8.097,3.145
8.0975,3.15
8.098,3.155
8.0985,3.16
8.099,3.165
8.0995,3.17
8.1,3.176
8.1005,3.181
8.101,3.186
8.1015,3.191
8.102,3.196
8.1025,3.201
8.103,3.206
8.1035,3.211
8.104,3.216
8.1045,3.221
8.105,3.226
8.1055,3.231
8.106,3.236
8.1065,3.241
8.107,3.246
8.1075,3.25
8.108,3.255
8.1085,3.26
8.109,3.265
8.1095,3.27
8.11,3.275
8.1105,3.28
8.111,3.285
8.1115,3.289
8.112,3.294
8.1125,3.299
8.113,3.304
8.1135,3.308
8.114,3.313
8.1145,3.318
8.115,3.323
8.1155,3.327
8.116,3.332
8.1165,3.337
8.117,3.341
8.1175,3.346
8.118,3.351
8.1185,3.355
8.119,3.36
8.1195,3.365
8.12,3.369
8.1205,3.374
8.121,3.378
8.1215,3.383
8.122,3.387
8.1225,3.392
8.123,3.396
8.1235,3.401
8.124,3.405
8.1245,3.41
8.125,3.414
8.1255,3.419
8.126,3.423
8.1265,3.427
8.127,3.432
8.1275,3.436
8.128,3.441
8.1285,3.445
8.129,3.449
8.1295,3.454
8.13,3.458
8.1305,3.462
8.131,3.467
8.1315,3.471
8.132,3.475
8.1325,3.479
8.133,3.483
8.1335,3.488
8.134,3.492
8.1345,3.496
8.135,3.5
8.1355,3.504
8.136,3.509
8.1365,3.513
8.137,3.517
8.1375,3.521
8.138,3.525
8.1385,3.529
8.139,3.533
8.1395,3.537
8.14,3.541
8.1405,3.545
8.141,3.549
8.1415,3.553
8.142,3.557
8.1425,3.561
8.143,3.565
8.1435,3.569
8.144,3.573
8.1445,3.576
8.145,3.58
8.1455,3.584
8.146,3.588
8.1465,3.592
8.147,3.596
8.1475,3.599
8.148,3.603
8.1485,3.607
8.149,3.611
8.1495,3.614
8.15,3.618
8.1505,3.622
8.151,3.625
8.1515,3.629
8.152,3.633
8.1525,3.636
8.153,3.64
8.1535,3.643
8.154,3.647
8.1545,3.651
8.155,3.654
8.1555,3.658
8.156,3.661
8.1565,3.665
8.157,3.668
8.1575,3.672
8.158,3.675
8.1585,3.678
8.159,3.682
8.1595,3.685
8.16,3.689
8.1605,3.692
8.161,3.695
8.1615,3.699
8.162,3.702
8.1625,3.705
8.163,3.709
8.1635,3.712
8.164,3.715
8.1645,3.718
8.165,3.721
8.1655,3.725
8.166,3.728
8.1665,3.731
8.167,3.734
8.1675,3.737
8.168,3.74
8.1685,3.743
8.169,3.747
8.1695,3.75
8.17,3.753
8.1705,3.756
8.171,3.759
8.1715,3.762
8.172,3.765
8.1725,3.768
8.173,3.77
8.1735,3.773
8.174,3.776
8.1745,3.779
8.175,3.782
8.1755,3.785
8.176,3.788
8.1765,3.79
8.177,3.793
8.1775,3.796
8.178,3.799
8.1785,3.802
8.179,3.804
8.1795,3.807
8.18,3.81
8.1805,3.812
8.181,3.815
8.1815,3.818
8.182,3.82
8.1825,3.823
8.183,3.825
8.1835,3.828
8.184,3.83
8.1845,3.833
8.185,3.836
8.1855,3.838
8.186,3.84
8.1865,3.843
8.187,3.845
8.1875,3.848
8.188,3.85
8.1885,3.853
8.189,3.855
8.1895,3.857
8.19,3.86
8.1905,3.862
8.191,3.864
8.1915,3.866
8.192,3.869
8.1925,3.871
8.193,3.873
8.1935,3.875
8.194,3.877
8.1945,3.88
8.195,3.882
8.1955,3.884
8.196,3.886
8.1965,3.888
8.197,3.89
8.1975,3.892
8.198,3.894
8.1985,3.896
8.199,3.898
8.1995,3.9
8.2,3.902
8.2005,3.904
8.201,3.906
8.2015,3.908
8.202,3.91
8.2025,3.912
8.203,3.913
8.2035,3.915
8.204,3.917
8.2045,3.919
8.205,3.921
8.2055,3.922
8.206,3.924
8.2065,3.926
8.207,3.927
8.2075,3.929
8.208,3.931
8.2085,3.932
8.209,3.934
8.2095,3.936
8.21,3.937
8.2105,3.939
8.211,3.94
8.2115,3.942
8.212,3.943
8.2125,3.945
8.213,3.946
8.2135,3.948
8.214,3.949
8.2145,3.95
8.215,3.952
8.2155,3.953
8.216,3.955
8.2165,3.956
8.217,3.957
8.2175,3.958
8.218,3.96
8.2185,3.961
8.219,3.962
8.2195,3.963
8.22,3.965
8.2205,3.966
8.221,3.967
8.2215,3.968
8.222,3.969
8.2225,3.97
8.223,3.971
8.2235,3.972
8.224,3.973
8.2245,3.974
8.225,3.975
8.2255,3.976
8.226,3.977
8.2265,3.978
8.227,3.979
8.2275,3.98
8.228,3.981
8.2285,3.982
8.229,3.983
8.2295,3.983
8.23,3.984
8.2305,3.985
8.231,3.986
8.2315,3.987
8.232,3.987
8.2325,3.988
8.233,3.989
8.2335,3.989
8.234,3.99
8.2345,3.991
8.235,3.991
8.2355,3.992
8.236,3.992
8.2365,3.993
8.237,3.993
8.2375,3.994
8.238,3.994
8.2385,3.995
8.239,3.995
8.2395,3.996
8.24,3.996
8.2405,3.996
8.241,3.997
8.2415,3.997
8.242,3.997
8.2425,3.998
8.243,3.998
8.2435,3.998
8.244,3.999
8.2445,3.999
8.245,3.999
8.2455,3.999
8.246,3.999
8.2465,4.0
8.247,4.0
8.2475,4.0
8.248,4.0
8.2485,4.0
8.249,4.0
8.2495,4.0
8.25,4.0
8.2505,4.0
8.251,4.0
8.2515,4.0
8.252,4.0
8.2525,4.0
8.253,4.0
8.2535,4.0
8.254,3.999
8.2545,3.999
8.255,3.999
8.2555,3.999
8.256,3.999
8.2565,3.998
8.257,3.998
8.2575,3.998
8.258,3.997
8.2585,3.997
8.259,3.997
8.2595,3.996
8.26,3.996
8.2605,3.996
8.261,3.995
8.2615,3.995
8.262,3.994
8.2625,3.994
8.263,3.993
8.2635,3.993
8.264,3.992
8.2645,3.992
8.265,3.991
8.2655,3.991
8.266,3.99
8.2665,3.989
8.267,3.989
8.2675,3.988
8.268,3.987
8.2685,3.987
8.269,3.986
8.2695,3.985
8.27,3.984
8.2705,3.983
8.271,3.983
8.2715,3.982
8.272,3.981
8.2725,3.98
8.273,3.979
8.2735,3.978
8.274,3.977
8.2745,3.976
8.275,3.975
8.2755,3.974
8.276,3.973
8.2765,3.972
8.277,3.971
8.2775,3.97
8.278,3.969
8.2785,3.968
8.279,3.967
8.2795,3.966
8.28,3.965
8.2805,3.963
8.281,3.962
8.2815,3.961
8.282,3.96
8.2825,3.958
8.283,3.957
8.2835,3.956
8.284,3.955
8.2845,3.953
8.285,3.952
8.2855,3.95
8.286,3.949
8.2865,3.948
8.287,3.946
8.2875,3.945
8.288,3.943
8.2885,3.942
8.289,3.94
8.2895,3.939
8.29,3.937
8.2905,3.936
8.291,3.934
8.2915,3.932
8.292,3.931
8.2925,3.929
8.293,3.927
8.2935,3.926
8.294,3.924
8.2945,3.922
8.295,3.921
8.2955,3.919
8.296,3.917
8.2965,3.915
8.297,3.913
8.2975,3.912
8.298,3.91
8.2985,3.908
8.299,3.906
